# This  reference  spectrum  was taken on Mar-21 2022-03-21 by
# David.   In principle this is saved in Intensical itself but
# Princeton  Instruments   was unresponsive in retrieving this
# data.  As such the data needs to be hacked out of Lightfield
# itself    by  applying  the  intensity  calibration  on  the
# spectrum of the lamp itself.
# To  see the configuration under which this was done, see the
# file   /Log/Data/Intensical  REF.spe.  To  obtain  the  data
# contained in   this file, that data was resampled to have at
# intervals of 0.1 nm,  and an moving average with a stride of
# 10 was taken.
# The  x-axis  corresponds to wavelength in nm, and the y-axis
# is  the  spectrum  of the Intensical lamp normalized so that
# the  maximum is 1.
9.031e+02,7.41596127e-02
9.032e+02,7.43860652e-02
9.033e+02,7.46029897e-02
9.034e+02,7.48196422e-02
9.035e+02,7.50458218e-02
9.036e+02,7.52993527e-02
9.037e+02,7.55887153e-02
9.038e+02,7.59036120e-02
9.039e+02,7.62297819e-02
9.040e+02,7.64689531e-02
9.041e+02,7.67219242e-02
9.042e+02,7.69790138e-02
9.043e+02,7.71973547e-02
9.044e+02,7.73974347e-02
9.045e+02,7.76404019e-02
9.046e+02,7.79212594e-02
9.047e+02,7.81904631e-02
9.048e+02,7.85079515e-02
9.049e+02,7.88607023e-02
9.050e+02,7.92390429e-02
9.051e+02,7.96063076e-02
9.052e+02,8.00133028e-02
9.053e+02,8.04331512e-02
9.054e+02,8.08541804e-02
9.055e+02,8.12608648e-02
9.056e+02,8.16625613e-02
9.057e+02,8.20460009e-02
9.058e+02,8.24040414e-02
9.059e+02,8.27711805e-02
9.060e+02,8.31592448e-02
9.061e+02,8.35690088e-02
9.062e+02,8.40024624e-02
9.063e+02,8.44191754e-02
9.064e+02,8.48398323e-02
9.065e+02,8.52548283e-02
9.066e+02,8.56512452e-02
9.067e+02,8.60084726e-02
9.068e+02,8.64031137e-02
9.069e+02,8.68277557e-02
9.070e+02,8.72632395e-02
9.071e+02,8.77221718e-02
9.072e+02,8.82051908e-02
9.073e+02,8.86989932e-02
9.074e+02,8.91672033e-02
9.075e+02,8.96686695e-02
9.076e+02,9.01704905e-02
9.077e+02,9.06612870e-02
9.078e+02,9.11205609e-02
9.079e+02,9.16013322e-02
9.080e+02,9.20767930e-02
9.081e+02,9.25436582e-02
9.082e+02,9.30383539e-02
9.083e+02,9.35831223e-02
9.084e+02,9.41421075e-02
9.085e+02,9.47016982e-02
9.086e+02,9.52958080e-02
9.087e+02,9.58698657e-02
9.088e+02,9.64257826e-02
9.089e+02,9.69640480e-02
9.090e+02,9.74969303e-02
9.091e+02,9.80226157e-02
9.092e+02,9.85506041e-02
9.093e+02,9.90908727e-02
9.094e+02,9.96081676e-02
9.095e+02,1.00139486e-01
9.096e+02,1.00658635e-01
9.097e+02,1.01122695e-01
9.098e+02,1.01578201e-01
9.099e+02,1.02079780e-01
9.100e+02,1.02611262e-01
9.101e+02,1.03128659e-01
9.102e+02,1.03737267e-01
9.103e+02,1.04304371e-01
9.104e+02,1.04817192e-01
9.105e+02,1.05299295e-01
9.106e+02,1.05834476e-01
9.107e+02,1.06300780e-01
9.108e+02,1.06700957e-01
9.109e+02,1.07214569e-01
9.110e+02,1.07670899e-01
9.111e+02,1.08090856e-01
9.112e+02,1.08491724e-01
9.113e+02,1.08969642e-01
9.114e+02,1.09405971e-01
9.115e+02,1.09847443e-01
9.116e+02,1.10319207e-01
9.117e+02,1.10790709e-01
9.118e+02,1.11293011e-01
9.119e+02,1.11802271e-01
9.120e+02,1.12299227e-01
9.121e+02,1.12845078e-01
9.122e+02,1.13379331e-01
9.123e+02,1.13889088e-01
9.124e+02,1.14356520e-01
9.125e+02,1.14883538e-01
9.126e+02,1.15365239e-01
9.127e+02,1.15795993e-01
9.128e+02,1.16170679e-01
9.129e+02,1.16617024e-01
9.130e+02,1.17030097e-01
9.131e+02,1.17426730e-01
9.132e+02,1.17884519e-01
9.133e+02,1.18405419e-01
9.134e+02,1.18895991e-01
9.135e+02,1.19355995e-01
9.136e+02,1.19860066e-01
9.137e+02,1.20300868e-01
9.138e+02,1.20741171e-01
9.139e+02,1.21206358e-01
9.140e+02,1.21737703e-01
9.141e+02,1.22262650e-01
9.142e+02,1.22800003e-01
9.143e+02,1.23354317e-01
9.144e+02,1.23867266e-01
9.145e+02,1.24296261e-01
9.146e+02,1.24695339e-01
9.147e+02,1.25100173e-01
9.148e+02,1.25555156e-01
9.149e+02,1.26048917e-01
9.150e+02,1.26608117e-01
9.151e+02,1.27264225e-01
9.152e+02,1.27936727e-01
9.153e+02,1.28562930e-01
9.154e+02,1.29157272e-01
9.155e+02,1.29740903e-01
9.156e+02,1.30286011e-01
9.157e+02,1.30804682e-01
9.158e+02,1.31301068e-01
9.159e+02,1.31779870e-01
9.160e+02,1.32303156e-01
9.161e+02,1.32856541e-01
9.162e+02,1.33450014e-01
9.163e+02,1.34126613e-01
9.164e+02,1.34842203e-01
9.165e+02,1.35572593e-01
9.166e+02,1.36301561e-01
9.167e+02,1.36975240e-01
9.168e+02,1.37639272e-01
9.169e+02,1.38329275e-01
9.170e+02,1.39059172e-01
9.171e+02,1.39827136e-01
9.172e+02,1.40614829e-01
9.173e+02,1.41424401e-01
9.174e+02,1.42260656e-01
9.175e+02,1.43170084e-01
9.176e+02,1.44001562e-01
9.177e+02,1.44816132e-01
9.178e+02,1.45661859e-01
9.179e+02,1.46505640e-01
9.180e+02,1.47307437e-01
9.181e+02,1.48137811e-01
9.182e+02,1.49085253e-01
9.183e+02,1.49886582e-01
9.184e+02,1.50692628e-01
9.185e+02,1.51494146e-01
9.186e+02,1.52260632e-01
9.187e+02,1.52852539e-01
9.188e+02,1.53475218e-01
9.189e+02,1.54145232e-01
9.190e+02,1.54849807e-01
9.191e+02,1.55589442e-01
9.192e+02,1.56352114e-01
9.193e+02,1.57129048e-01
9.194e+02,1.57894473e-01
9.195e+02,1.58549409e-01
9.196e+02,1.59158360e-01
9.197e+02,1.59743069e-01
9.198e+02,1.60325927e-01
9.199e+02,1.60912265e-01
9.200e+02,1.61498907e-01
9.201e+02,1.62087488e-01
9.202e+02,1.62714279e-01
9.203e+02,1.63339876e-01
9.204e+02,1.63971813e-01
9.205e+02,1.64613975e-01
9.206e+02,1.65212525e-01
9.207e+02,1.65799740e-01
9.208e+02,1.66390507e-01
9.209e+02,1.66999645e-01
9.210e+02,1.67510306e-01
9.211e+02,1.67969537e-01
9.212e+02,1.68403889e-01
9.213e+02,1.68848554e-01
9.214e+02,1.69234628e-01
9.215e+02,1.69690431e-01
9.216e+02,1.70235430e-01
9.217e+02,1.70899174e-01
9.218e+02,1.71514960e-01
9.219e+02,1.72165403e-01
9.220e+02,1.72848772e-01
9.221e+02,1.73523004e-01
9.222e+02,1.74138068e-01
9.223e+02,1.74754279e-01
9.224e+02,1.75386158e-01
9.225e+02,1.76035125e-01
9.226e+02,1.76674369e-01
9.227e+02,1.77337565e-01
9.228e+02,1.78042629e-01
9.229e+02,1.78830854e-01
9.230e+02,1.79609316e-01
9.231e+02,1.80390054e-01
9.232e+02,1.81180589e-01
9.233e+02,1.81997707e-01
9.234e+02,1.82785916e-01
9.235e+02,1.83565545e-01
9.236e+02,1.84352305e-01
9.237e+02,1.85212761e-01
9.238e+02,1.86045715e-01
9.239e+02,1.86851921e-01
9.240e+02,1.87630352e-01
9.241e+02,1.88392712e-01
9.242e+02,1.89113284e-01
9.243e+02,1.89825542e-01
9.244e+02,1.90589272e-01
9.245e+02,1.91415087e-01
9.246e+02,1.92293106e-01
9.247e+02,1.93224726e-01
9.248e+02,1.94221470e-01
9.249e+02,1.95148189e-01
9.250e+02,1.96017668e-01
9.251e+02,1.96858518e-01
9.252e+02,1.97772885e-01
9.253e+02,1.98581180e-01
9.254e+02,1.99363307e-01
9.255e+02,2.00148024e-01
9.256e+02,2.00973363e-01
9.257e+02,2.01748620e-01
9.258e+02,2.02559502e-01
9.259e+02,2.03453299e-01
9.260e+02,2.04524417e-01
9.261e+02,2.05624119e-01
9.262e+02,2.06741989e-01
9.263e+02,2.07871882e-01
9.264e+02,2.08996369e-01
9.265e+02,2.10016048e-01
9.266e+02,2.11025214e-01
9.267e+02,2.12112990e-01
9.268e+02,2.12986746e-01
9.269e+02,2.13863963e-01
9.270e+02,2.14781403e-01
9.271e+02,2.15789249e-01
9.272e+02,2.16643137e-01
9.273e+02,2.17489771e-01
9.274e+02,2.18341676e-01
9.275e+02,2.19203005e-01
9.276e+02,2.20016530e-01
9.277e+02,2.20812530e-01
9.278e+02,2.21626430e-01
9.279e+02,2.22557076e-01
9.280e+02,2.23426458e-01
9.281e+02,2.24280590e-01
9.282e+02,2.25131754e-01
9.283e+02,2.25988662e-01
9.284e+02,2.26819980e-01
9.285e+02,2.27625334e-01
9.286e+02,2.28401240e-01
9.287e+02,2.29127244e-01
9.288e+02,2.29830639e-01
9.289e+02,2.30533147e-01
9.290e+02,2.31248845e-01
9.291e+02,2.32023910e-01
9.292e+02,2.32783241e-01
9.293e+02,2.33554225e-01
9.294e+02,2.34358281e-01
9.295e+02,2.35159295e-01
9.296e+02,2.35990536e-01
9.297e+02,2.36850069e-01
9.298e+02,2.37737705e-01
9.299e+02,2.38521129e-01
9.300e+02,2.39249576e-01
9.301e+02,2.39911479e-01
9.302e+02,2.40477043e-01
9.303e+02,2.41016601e-01
9.304e+02,2.41654499e-01
9.305e+02,2.42394241e-01
9.306e+02,2.43222142e-01
9.307e+02,2.44115758e-01
9.308e+02,2.45071184e-01
9.309e+02,2.46066554e-01
9.310e+02,2.47022722e-01
9.311e+02,2.48019172e-01
9.312e+02,2.48998284e-01
9.313e+02,2.49975130e-01
9.314e+02,2.51141450e-01
9.315e+02,2.52267909e-01
9.316e+02,2.53350239e-01
9.317e+02,2.54398161e-01
9.318e+02,2.55557576e-01
9.319e+02,2.56527613e-01
9.320e+02,2.57440483e-01
9.321e+02,2.58377741e-01
9.322e+02,2.59400764e-01
9.323e+02,2.60437261e-01
9.324e+02,2.61449016e-01
9.325e+02,2.62398912e-01
9.326e+02,2.63350874e-01
9.327e+02,2.64194435e-01
9.328e+02,2.64918376e-01
9.329e+02,2.65499485e-01
9.330e+02,2.66094546e-01
9.331e+02,2.66708103e-01
9.332e+02,2.67320044e-01
9.333e+02,2.67888474e-01
9.334e+02,2.68464794e-01
9.335e+02,2.69044523e-01
9.336e+02,2.69621881e-01
9.337e+02,2.70180930e-01
9.338e+02,2.70787574e-01
9.339e+02,2.71391779e-01
9.340e+02,2.71986793e-01
9.341e+02,2.72593356e-01
9.342e+02,2.73241137e-01
9.343e+02,2.73939758e-01
9.344e+02,2.74686522e-01
9.345e+02,2.75423021e-01
9.346e+02,2.76142885e-01
9.347e+02,2.76844102e-01
9.348e+02,2.77520931e-01
9.349e+02,2.78114015e-01
9.350e+02,2.78716226e-01
9.351e+02,2.79289955e-01
9.352e+02,2.79805219e-01
9.353e+02,2.80245353e-01
9.354e+02,2.80670270e-01
9.355e+02,2.81104564e-01
9.356e+02,2.81576711e-01
9.357e+02,2.82189644e-01
9.358e+02,2.82785045e-01
9.359e+02,2.83373525e-01
9.360e+02,2.83982493e-01
9.361e+02,2.84577436e-01
9.362e+02,2.85146764e-01
9.363e+02,2.85686565e-01
9.364e+02,2.86187142e-01
9.365e+02,2.86665913e-01
9.366e+02,2.87213630e-01
9.367e+02,2.87836516e-01
9.368e+02,2.88502741e-01
9.369e+02,2.89312523e-01
9.370e+02,2.90107803e-01
9.371e+02,2.90847286e-01
9.372e+02,2.91544523e-01
9.373e+02,2.92254968e-01
9.374e+02,2.92882369e-01
9.375e+02,2.93393928e-01
9.376e+02,2.93899806e-01
9.377e+02,2.94480688e-01
9.378e+02,2.95041126e-01
9.379e+02,2.95532488e-01
9.380e+02,2.96251024e-01
9.381e+02,2.96996545e-01
9.382e+02,2.97648079e-01
9.383e+02,2.98090186e-01
9.384e+02,2.98830244e-01
9.385e+02,2.99508924e-01
9.386e+02,3.00163702e-01
9.387e+02,3.00849659e-01
9.388e+02,3.01796523e-01
9.389e+02,3.02583313e-01
9.390e+02,3.03231416e-01
9.391e+02,3.03824646e-01
9.392e+02,3.04430422e-01
9.393e+02,3.05034356e-01
9.394e+02,3.05626467e-01
9.395e+02,3.06181767e-01
9.396e+02,3.06889707e-01
9.397e+02,3.07672085e-01
9.398e+02,3.08488842e-01
9.399e+02,3.09233569e-01
9.400e+02,3.09987812e-01
9.401e+02,3.10675561e-01
9.402e+02,3.11270729e-01
9.403e+02,3.11782423e-01
9.404e+02,3.12325709e-01
9.405e+02,3.12911508e-01
9.406e+02,3.13541083e-01
9.407e+02,3.14119509e-01
9.408e+02,3.14722332e-01
9.409e+02,3.15297708e-01
9.410e+02,3.15806535e-01
9.411e+02,3.16278976e-01
9.412e+02,3.16807249e-01
9.413e+02,3.17288847e-01
9.414e+02,3.17607588e-01
9.415e+02,3.17900677e-01
9.416e+02,3.18168163e-01
9.417e+02,3.18388193e-01
9.418e+02,3.18520768e-01
9.419e+02,3.18777563e-01
9.420e+02,3.19028872e-01
9.421e+02,3.19273500e-01
9.422e+02,3.19537463e-01
9.423e+02,3.19810793e-01
9.424e+02,3.20071033e-01
9.425e+02,3.20318342e-01
9.426e+02,3.20566286e-01
9.427e+02,3.20775169e-01
9.428e+02,3.20983575e-01
9.429e+02,3.21198930e-01
9.430e+02,3.21404901e-01
9.431e+02,3.21617902e-01
9.432e+02,3.21804857e-01
9.433e+02,3.21956754e-01
9.434e+02,3.22127520e-01
9.435e+02,3.22290155e-01
9.436e+02,3.22408798e-01
9.437e+02,3.22461743e-01
9.438e+02,3.22504246e-01
9.439e+02,3.22497121e-01
9.440e+02,3.22492788e-01
9.441e+02,3.22537505e-01
9.442e+02,3.22601514e-01
9.443e+02,3.22601169e-01
9.444e+02,3.22538961e-01
9.445e+02,3.22414357e-01
9.446e+02,3.22293479e-01
9.447e+02,3.22245051e-01
9.448e+02,3.22236546e-01
9.449e+02,3.22200459e-01
9.450e+02,3.22167471e-01
9.451e+02,3.22161649e-01
9.452e+02,3.22160998e-01
9.453e+02,3.22093493e-01
9.454e+02,3.21983849e-01
9.455e+02,3.21892984e-01
9.456e+02,3.21796715e-01
9.457e+02,3.21529999e-01
9.458e+02,3.21301684e-01
9.459e+02,3.21168838e-01
9.460e+02,3.21139928e-01
9.461e+02,3.21123354e-01
9.462e+02,3.21105484e-01
9.463e+02,3.21042278e-01
9.464e+02,3.20916695e-01
9.465e+02,3.20822722e-01
9.466e+02,3.20633546e-01
9.467e+02,3.20420472e-01
9.468e+02,3.20235337e-01
9.469e+02,3.20228483e-01
9.470e+02,3.20156501e-01
9.471e+02,3.20083902e-01
9.472e+02,3.20079731e-01
9.473e+02,3.20073346e-01
9.474e+02,3.19850728e-01
9.475e+02,3.19535196e-01
9.476e+02,3.19324880e-01
9.477e+02,3.19112119e-01
9.478e+02,3.18846965e-01
9.479e+02,3.18597541e-01
9.480e+02,3.18535068e-01
9.481e+02,3.18350208e-01
9.482e+02,3.18140081e-01
9.483e+02,3.17913827e-01
9.484e+02,3.17646677e-01
9.485e+02,3.17361647e-01
9.486e+02,3.17069204e-01
9.487e+02,3.16770565e-01
9.488e+02,3.16457907e-01
9.489e+02,3.16194162e-01
9.490e+02,3.15913565e-01
9.491e+02,3.15594291e-01
9.492e+02,3.15281905e-01
9.493e+02,3.14974353e-01
9.494e+02,3.14655097e-01
9.495e+02,3.14313962e-01
9.496e+02,3.13953759e-01
9.497e+02,3.13578360e-01
9.498e+02,3.13156796e-01
9.499e+02,3.12659692e-01
9.500e+02,3.12260542e-01
9.501e+02,3.11846716e-01
9.502e+02,3.11377560e-01
9.503e+02,3.10797003e-01
9.504e+02,3.10250685e-01
9.505e+02,3.09729115e-01
9.506e+02,3.09222021e-01
9.507e+02,3.08712430e-01
9.508e+02,3.08254883e-01
9.509e+02,3.07838436e-01
9.510e+02,3.07446615e-01
9.511e+02,3.07039002e-01
9.512e+02,3.06620198e-01
9.513e+02,3.06215784e-01
9.514e+02,3.05822609e-01
9.515e+02,3.05404575e-01
9.516e+02,3.04979157e-01
9.517e+02,3.04562960e-01
9.518e+02,3.04162233e-01
9.519e+02,3.03782235e-01
9.520e+02,3.03467055e-01
9.521e+02,3.03163615e-01
9.522e+02,3.02847130e-01
9.523e+02,3.02515410e-01
9.524e+02,3.02233650e-01
9.525e+02,3.01938064e-01
9.526e+02,3.01584978e-01
9.527e+02,3.01254158e-01
9.528e+02,3.01036726e-01
9.529e+02,3.00847761e-01
9.530e+02,3.00600778e-01
9.531e+02,3.00315756e-01
9.532e+02,2.99972086e-01
9.533e+02,2.99536342e-01
9.534e+02,2.98949289e-01
9.535e+02,2.98350774e-01
9.536e+02,2.97759630e-01
9.537e+02,2.97182633e-01
9.538e+02,2.96632923e-01
9.539e+02,2.96189717e-01
9.540e+02,2.95794906e-01
9.541e+02,2.95396949e-01
9.542e+02,2.94850619e-01
9.543e+02,2.94209243e-01
9.544e+02,2.93478246e-01
9.545e+02,2.92652843e-01
9.546e+02,2.91704641e-01
9.547e+02,2.90802872e-01
9.548e+02,2.89914092e-01
9.549e+02,2.89018717e-01
9.550e+02,2.88050723e-01
9.551e+02,2.87085308e-01
9.552e+02,2.86119282e-01
9.553e+02,2.85150315e-01
9.554e+02,2.84168180e-01
9.555e+02,2.83043345e-01
9.556e+02,2.81919064e-01
9.557e+02,2.80914702e-01
9.558e+02,2.79809456e-01
9.559e+02,2.78768820e-01
9.560e+02,2.77796034e-01
9.561e+02,2.76899552e-01
9.562e+02,2.75875713e-01
9.563e+02,2.74820942e-01
9.564e+02,2.73753836e-01
9.565e+02,2.72697809e-01
9.566e+02,2.71802851e-01
9.567e+02,2.70802659e-01
9.568e+02,2.69749569e-01
9.569e+02,2.68868941e-01
9.570e+02,2.67814779e-01
9.571e+02,2.66702706e-01
9.572e+02,2.65582530e-01
9.573e+02,2.64567162e-01
9.574e+02,2.63454441e-01
9.575e+02,2.62371635e-01
9.576e+02,2.61357491e-01
9.577e+02,2.60403431e-01
9.578e+02,2.59494119e-01
9.579e+02,2.58642371e-01
9.580e+02,2.57848784e-01
9.581e+02,2.57010640e-01
9.582e+02,2.56186087e-01
9.583e+02,2.55354105e-01
9.584e+02,2.54498824e-01
9.585e+02,2.53569274e-01
9.586e+02,2.52752923e-01
9.587e+02,2.51994638e-01
9.588e+02,2.51242617e-01
9.589e+02,2.50509961e-01
9.590e+02,2.49881954e-01
9.591e+02,2.49287969e-01
9.592e+02,2.48620912e-01
9.593e+02,2.47942693e-01
9.594e+02,2.47376492e-01
9.595e+02,2.46876289e-01
9.596e+02,2.46323956e-01
9.597e+02,2.45672459e-01
9.598e+02,2.44989730e-01
9.599e+02,2.44275541e-01
9.600e+02,2.43492197e-01
9.601e+02,2.42724281e-01
9.602e+02,2.42018790e-01
9.603e+02,2.41374638e-01
9.604e+02,2.40723596e-01
9.605e+02,2.40105772e-01
9.606e+02,2.39494888e-01
9.607e+02,2.38871215e-01
9.608e+02,2.38145495e-01
9.609e+02,2.37431719e-01
9.610e+02,2.36687027e-01
9.611e+02,2.35888450e-01
9.612e+02,2.35085619e-01
9.613e+02,2.34263199e-01
9.614e+02,2.33439116e-01
9.615e+02,2.32627806e-01
9.616e+02,2.31626941e-01
9.617e+02,2.30652898e-01
9.618e+02,2.29726400e-01
9.619e+02,2.28876424e-01
9.620e+02,2.27898545e-01
9.621e+02,2.27043914e-01
9.622e+02,2.26222851e-01
9.623e+02,2.25253409e-01
9.624e+02,2.24361684e-01
9.625e+02,2.23355153e-01
9.626e+02,2.22253292e-01
9.627e+02,2.21157935e-01
9.628e+02,2.20100650e-01
9.629e+02,2.19021902e-01
9.630e+02,2.17957399e-01
9.631e+02,2.17100536e-01
9.632e+02,2.16032617e-01
9.633e+02,2.15007110e-01
9.634e+02,2.14073673e-01
9.635e+02,2.13052496e-01
9.636e+02,2.12103285e-01
9.637e+02,2.11202853e-01
9.638e+02,2.10329790e-01
9.639e+02,2.09324188e-01
9.640e+02,2.08355431e-01
9.641e+02,2.07370042e-01
9.642e+02,2.06330483e-01
9.643e+02,2.05194590e-01
9.644e+02,2.04088290e-01
9.645e+02,2.02965910e-01
9.646e+02,2.01781185e-01
9.647e+02,2.00607359e-01
9.648e+02,1.99622823e-01
9.649e+02,1.98764551e-01
9.650e+02,1.97944589e-01
9.651e+02,1.97142289e-01
9.652e+02,1.96430718e-01
9.653e+02,1.95753928e-01
9.654e+02,1.94981816e-01
9.655e+02,1.94135885e-01
9.656e+02,1.93340416e-01
9.657e+02,1.92568970e-01
9.658e+02,1.91677639e-01
9.659e+02,1.90801550e-01
9.660e+02,1.89990058e-01
9.661e+02,1.89248830e-01
9.662e+02,1.88545092e-01
9.663e+02,1.87797380e-01
9.664e+02,1.87049343e-01
9.665e+02,1.86310077e-01
9.666e+02,1.85521557e-01
9.667e+02,1.84741894e-01
9.668e+02,1.84003129e-01
9.669e+02,1.83323273e-01
9.670e+02,1.82673630e-01
9.671e+02,1.82001743e-01
9.672e+02,1.81324068e-01
9.673e+02,1.80653207e-01
9.674e+02,1.79957790e-01
9.675e+02,1.79216250e-01
9.676e+02,1.78415029e-01
9.677e+02,1.77533506e-01
9.678e+02,1.76658928e-01
9.679e+02,1.75803492e-01
9.680e+02,1.74979839e-01
9.681e+02,1.74212364e-01
9.682e+02,1.73589051e-01
9.683e+02,1.72899355e-01
9.684e+02,1.72133175e-01
9.685e+02,1.71316982e-01
9.686e+02,1.70402934e-01
9.687e+02,1.69435463e-01
9.688e+02,1.68429401e-01
9.689e+02,1.67409219e-01
9.690e+02,1.66499404e-01
9.691e+02,1.65653065e-01
9.692e+02,1.64849444e-01
9.693e+02,1.64036293e-01
9.694e+02,1.63201723e-01
9.695e+02,1.62290620e-01
9.696e+02,1.61274753e-01
9.697e+02,1.60147933e-01
9.698e+02,1.59035255e-01
9.699e+02,1.58044643e-01
9.700e+02,1.57247368e-01
9.701e+02,1.56443458e-01
9.702e+02,1.55714450e-01
9.703e+02,1.55009128e-01
9.704e+02,1.54279870e-01
9.705e+02,1.53296264e-01
9.706e+02,1.52488921e-01
9.707e+02,1.51771997e-01
9.708e+02,1.51017382e-01
9.709e+02,1.50257441e-01
9.710e+02,1.49545471e-01
9.711e+02,1.48832736e-01
9.712e+02,1.48007768e-01
9.713e+02,1.47241748e-01
9.714e+02,1.46511734e-01
9.715e+02,1.45792167e-01
9.716e+02,1.45013487e-01
9.717e+02,1.44207983e-01
9.718e+02,1.43420118e-01
9.719e+02,1.42669940e-01
9.720e+02,1.42005006e-01
9.721e+02,1.41379676e-01
9.722e+02,1.40743874e-01
9.723e+02,1.40080471e-01
9.724e+02,1.39397916e-01
9.725e+02,1.38607638e-01
9.726e+02,1.37758484e-01
9.727e+02,1.36877610e-01
9.728e+02,1.36042198e-01
9.729e+02,1.35220003e-01
9.730e+02,1.34408648e-01
9.731e+02,1.33607557e-01
9.732e+02,1.32924608e-01
9.733e+02,1.32285587e-01
9.734e+02,1.31683328e-01
9.735e+02,1.31112102e-01
9.736e+02,1.30533751e-01
9.737e+02,1.29852121e-01
9.738e+02,1.29089821e-01
9.739e+02,1.28285201e-01
9.740e+02,1.27437537e-01
9.741e+02,1.26587555e-01
9.742e+02,1.25758921e-01
9.743e+02,1.25002963e-01
9.744e+02,1.24251754e-01
9.745e+02,1.23554918e-01
9.746e+02,1.22896129e-01
9.747e+02,1.22179139e-01
9.748e+02,1.21564547e-01
9.749e+02,1.20958847e-01
9.750e+02,1.20323286e-01
9.751e+02,1.19582649e-01
9.752e+02,1.19036545e-01
9.753e+02,1.18507113e-01
9.754e+02,1.17927503e-01
9.755e+02,1.17395229e-01
9.756e+02,1.16730252e-01
9.757e+02,1.15980559e-01
9.758e+02,1.15179280e-01
9.759e+02,1.14566783e-01
9.760e+02,1.13975082e-01
9.761e+02,1.13460877e-01
9.762e+02,1.13082549e-01
9.763e+02,1.12669539e-01
9.764e+02,1.12096847e-01
9.765e+02,1.11466776e-01
9.766e+02,1.10921308e-01
9.767e+02,1.10253921e-01
9.768e+02,1.09707596e-01
9.769e+02,1.09267802e-01
9.770e+02,1.08879873e-01
9.771e+02,1.08445937e-01
9.772e+02,1.08049595e-01
9.773e+02,1.07660977e-01
9.774e+02,1.07153132e-01
9.775e+02,1.06583069e-01
9.776e+02,1.06062081e-01
9.777e+02,1.05591450e-01
9.778e+02,1.05057258e-01
9.779e+02,1.04495481e-01
9.780e+02,1.03954054e-01
9.781e+02,1.03421429e-01
9.782e+02,1.02670946e-01
9.783e+02,1.02053632e-01
9.784e+02,1.01510610e-01
9.785e+02,1.01012993e-01
9.786e+02,1.00521668e-01
9.787e+02,1.00017709e-01
9.788e+02,9.95137243e-02
9.789e+02,9.90180436e-02
9.790e+02,9.83968506e-02
9.791e+02,9.78809327e-02
9.792e+02,9.74369318e-02
9.793e+02,9.70320349e-02
9.794e+02,9.65044217e-02
9.795e+02,9.60294858e-02
9.796e+02,9.55657782e-02
9.797e+02,9.50327691e-02
9.798e+02,9.44200532e-02
9.799e+02,9.38352965e-02
9.800e+02,9.32875111e-02
9.801e+02,9.27757546e-02
9.802e+02,9.22288732e-02
9.803e+02,9.17117808e-02
9.804e+02,9.12370001e-02
9.805e+02,9.08107039e-02
9.806e+02,9.03938678e-02
9.807e+02,8.99834190e-02
9.808e+02,8.95708552e-02
9.809e+02,8.91101220e-02
9.810e+02,8.86049165e-02
9.811e+02,8.80487102e-02
9.812e+02,8.74369436e-02
9.813e+02,8.67728871e-02
9.814e+02,8.61870170e-02
9.815e+02,8.56130168e-02
9.816e+02,8.50098517e-02
9.817e+02,8.43546669e-02
9.818e+02,8.38700825e-02
9.819e+02,8.34252215e-02
9.820e+02,8.29034123e-02
9.821e+02,8.25023891e-02
9.822e+02,8.20524755e-02
9.823e+02,8.15374287e-02
9.824e+02,8.09327401e-02
9.825e+02,8.04194085e-02
9.826e+02,7.99212564e-02
9.827e+02,7.94275105e-02
9.828e+02,7.89272656e-02
9.829e+02,7.82740757e-02
9.830e+02,7.76152301e-02
9.831e+02,7.69437350e-02
9.832e+02,7.61784803e-02
9.833e+02,7.55126495e-02
9.834e+02,7.50349693e-02
9.835e+02,7.47225180e-02
9.836e+02,7.43785754e-02
9.837e+02,7.40231922e-02
9.838e+02,7.37054875e-02
9.839e+02,7.33996072e-02
9.840e+02,7.27750212e-02
9.841e+02,7.21988349e-02
9.842e+02,7.16973392e-02
9.843e+02,7.12772500e-02
9.844e+02,7.07807386e-02
9.845e+02,7.04193499e-02
9.846e+02,7.00948038e-02
9.847e+02,6.97359795e-02
9.848e+02,6.92652886e-02
9.849e+02,6.88606610e-02
9.850e+02,6.84720957e-02
9.851e+02,6.80452287e-02
9.852e+02,6.76373766e-02
9.853e+02,6.72773822e-02
9.854e+02,6.69262604e-02
9.855e+02,6.65191747e-02
9.856e+02,6.62151065e-02
9.857e+02,6.58835083e-02
9.858e+02,6.55184071e-02
9.859e+02,6.51325186e-02
9.860e+02,6.48224814e-02
9.861e+02,6.44770818e-02
9.862e+02,6.40797261e-02
9.863e+02,6.36363551e-02
9.864e+02,6.33257684e-02
9.865e+02,6.29964389e-02
9.866e+02,6.26002860e-02
9.867e+02,6.20971929e-02
9.868e+02,6.17203225e-02
9.869e+02,6.13165143e-02
9.870e+02,6.08408993e-02
9.871e+02,6.04833112e-02
9.872e+02,6.02431701e-02
9.873e+02,5.99907844e-02
9.874e+02,5.96517363e-02
9.875e+02,5.93380149e-02
9.876e+02,5.89840036e-02
9.877e+02,5.86127008e-02
9.878e+02,5.82433961e-02
9.879e+02,5.79314585e-02
9.880e+02,5.76244916e-02
9.881e+02,5.73204964e-02
9.882e+02,5.70177492e-02
9.883e+02,5.66223052e-02
9.884e+02,5.62622892e-02
9.885e+02,5.59353223e-02
9.886e+02,5.56241346e-02
